prefecture,municipality,url,system_type,kaigiroku_tenant
埼玉県,飯能市議会,https://ssp.kaigiroku.net/tenant/hanno/SpMinuteSearch.html,kaigiroku_ssp,hanno
埼玉県,加須市議会,https://ssp.kaigiroku.net/tenant/kazo/SpMinuteSearch.html,kaigiroku_ssp,kazo
埼玉県,本庄市議会,https://ssp.kaigiroku.net/tenant/honjo/MinuteSearch.html,kaigiroku_ssp,honjo
埼玉県,本庄市議会,https://ssp.kaigiroku.net/tenant/honjo/SpMinuteSearch.html,kaigiroku_ssp,honjo
埼玉県,東松山市議会,https://ssp.kaigiroku.net/tenant/higashimatsuyama/MinuteSearch.html,kaigiroku_ssp,higashimatsuyama
埼玉県,東松山市議会,https://ssp.kaigiroku.net/tenant/higashimatsuyama/SpMinuteSearch.html,kaigiroku_ssp,higashimatsuyama
埼玉県,春日部市議会,http://www.kasukabe-shigikai.jp/voices/g07v_search.asp,other,
埼玉県,春日部市議会,http://www.kasukabe-shigikai.jp/voices2/,other,
埼玉県,狭山市議会,http://sayama.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
埼玉県,羽生市議会,https://ssp.kaigiroku.net/tenant/hanyu/SpMinuteSearch.html,kaigiroku_ssp,hanyu
埼玉県,鴻巣市議会,https://ssp.kaigiroku.net/tenant/kounosu/MinuteSearch.html,kaigiroku_ssp,kounosu
埼玉県,鴻巣市議会,https://ssp.kaigiroku.net/tenant/kounosu/SpMinuteSearch.html,kaigiroku_ssp,kounosu
埼玉県,深谷市議会,https://ssp.kaigiroku.net/tenant/fukaya/MinuteSearch.html,kaigiroku_ssp,fukaya
埼玉県,深谷市議会,https://ssp.kaigiroku.net/tenant/fukaya/SpMinuteSearch.html,kaigiroku_ssp,fukaya
埼玉県,上尾市議会,https://ssp.kaigiroku.net/tenant/ageo/MinuteSearch.html,kaigiroku_ssp,ageo
埼玉県,上尾市議会,https://ssp.kaigiroku.net/tenant/ageo/SpMinuteSearch.html,kaigiroku_ssp,ageo
埼玉県,草加市議会,http://www.soka-shigikai.jp/voices/g07v_search.asp,other,
埼玉県,越谷市議会,https://ssp.kaigiroku.net/tenant/koshigaya/SpMinuteSearch.html,kaigiroku_ssp,koshigaya
埼玉県,越谷市議会,https://ssp.kaigiroku.net/tenant/koshigaya/MinuteSearch.html,kaigiroku_ssp,koshigaya
埼玉県,蕨市議会,http://warabi.gijiroku.com/gikai/voices/g08v_search.asp,gijiroku_com,
埼玉県,戸田市議会,https://www2.city.toda.saitama.jp/gikai/voices/g07v_search.asp,other,
埼玉県,戸田市議会,https://www2.city.toda.saitama.jp/gikai/voices2/,other,
埼玉県,入間市議会,http://www3.city.iruma.saitama.jp/voices/g07v_search.asp,other,
埼玉県,入間市議会,http://www3.city.iruma.saitama.jp/voices2/,other,
埼玉県,朝霞市議会,https://ssp.kaigiroku.net/tenant/asaka/SpMinuteSearch.html,kaigiroku_ssp,asaka
埼玉県,志木市議会,https://ssp.kaigiroku.net/tenant/shiki/SpMinuteSearch.html,kaigiroku_ssp,shiki
埼玉県,和光市議会,https://ssp.kaigiroku.net/tenant/wako/SpMinuteSearch.html,kaigiroku_ssp,wako
埼玉県,新座市議会,http://niiza.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
埼玉県,新座市議会,http://niiza.gijiroku.com/voices2/,gijiroku_com,
埼玉県,桶川市議会,https://ssp.kaigiroku.net/tenant/okegawa/SpMinuteSearch.html,kaigiroku_ssp,okegawa
埼玉県,久喜市議会,https://ssp.kaigiroku.net/tenant/kuki/MinuteSearch.html,kaigiroku_ssp,kuki
埼玉県,久喜市議会,https://ssp.kaigiroku.net/tenant/kuki/SpMinuteSearch.html,kaigiroku_ssp,kuki
埼玉県,北本市議会,https://ssp.kaigiroku.net/tenant/kitamoto/MinuteSearch.html,kaigiroku_ssp,kitamoto
埼玉県,八潮市議会,https://ssp.kaigiroku.net/tenant/yashio/SpMinuteSearch.html,kaigiroku_ssp,yashio
埼玉県,富士見市議会,https://ssp.kaigiroku.net/tenant/fujimi/SpMinuteSearch.html,kaigiroku_ssp,fujimi
埼玉県,三郷市議会,https://ssp.kaigiroku.net/tenant/misato/SpMinuteSearch.html,kaigiroku_ssp,misato
埼玉県,蓮田市議会,https://ssp.kaigiroku.net/tenant/hasuda/SpMinuteSearch.html,kaigiroku_ssp,hasuda
埼玉県,坂戸市議会,https://ssp.kaigiroku.net/tenant/sakado/MinuteSearch.html,kaigiroku_ssp,sakado
埼玉県,坂戸市議会,https://ssp.kaigiroku.net/tenant/sakado/SpMinuteSearch.html,kaigiroku_ssp,sakado
埼玉県,幸手市議会,https://ssp.kaigiroku.net/tenant/satte/SpMinuteSearch.html,kaigiroku_ssp,satte
埼玉県,鶴ヶ島市議会,https://ssp.kaigiroku.net/tenant/tsurugashima/MinuteSearch.html,kaigiroku_ssp,tsurugashima
埼玉県,鶴ヶ島市議会,https://ssp.kaigiroku.net/tenant/tsurugashima/SpMinuteSearch.html,kaigiroku_ssp,tsurugashima
埼玉県,日高市議会,https://ssp.kaigiroku.net/tenant/saihidaka/MinuteSearch.html,kaigiroku_ssp,saihidaka
埼玉県,日高市議会,https://ssp.kaigiroku.net/tenant/saihidaka/SpMinuteSearch.html,kaigiroku_ssp,saihidaka
埼玉県,吉川市議会,https://ssp.kaigiroku.net/tenant/yoshikawa/SpMinuteSearch.html,kaigiroku_ssp,yoshikawa
埼玉県,ふじみ野市議会,https://ssp.kaigiroku.net/tenant/fujimino/MinuteSearch.html,kaigiroku_ssp,fujimino
埼玉県,白岡市議会,https://ssp.kaigiroku.net/tenant/shiraoka/MinuteSearch.html,kaigiroku_ssp,shiraoka
埼玉県,白岡市議会,https://ssp.kaigiroku.net/tenant/shiraoka/SpMinuteSearch.html,kaigiroku_ssp,shiraoka
埼玉県,伊奈町議会,https://ssp.kaigiroku.net/tenant/inamachi/SpMinuteSearch.html,kaigiroku_ssp,inamachi
埼玉県,三芳町議会,https://ssp.kaigiroku.net/tenant/miyoshi/SpMinuteSearch.html,kaigiroku_ssp,miyoshi
埼玉県,毛呂山町議会,https://ssp.kaigiroku.net/tenant/moroyama/MinuteSearch.html,kaigiroku_ssp,moroyama
埼玉県,毛呂山町議会,https://ssp.kaigiroku.net/tenant/moroyama/SpMinuteSearch.html,kaigiroku_ssp,moroyama
埼玉県,越生町議会,https://ssp.kaigiroku.net/tenant/ogose/MinuteSearch.html,kaigiroku_ssp,ogose
埼玉県,越生町議会,https://ssp.kaigiroku.net/tenant/ogose/SpMinuteSearch.html,kaigiroku_ssp,ogose
埼玉県,小川町議会,https://ssp.kaigiroku.net/tenant/ogawa/MinuteSearch.html,kaigiroku_ssp,ogawa
埼玉県,小川町議会,https://ssp.kaigiroku.net/tenant/ogawa/SpMinuteSearch.html,kaigiroku_ssp,ogawa
埼玉県,川島町議会,https://ssp.kaigiroku.net/tenant/kawajima/SpMinuteSearch.html,kaigiroku_ssp,kawajima
埼玉県,吉見町議会,https://ssp.kaigiroku.net/tenant/yoshimi/MinuteSearch.html,kaigiroku_ssp,yoshimi
埼玉県,美里町議会,https://ssp.kaigiroku.net/tenant/saimisato/MinuteSearch.html,kaigiroku_ssp,saimisato
埼玉県,美里町議会,https://ssp.kaigiroku.net/tenant/saimisato/SpMinuteSearch.html,kaigiroku_ssp,saimisato
埼玉県,神川町議会,https://ssp.kaigiroku.net/tenant/kamikawa/MinuteSearch.html,kaigiroku_ssp,kamikawa
埼玉県,神川町議会,https://ssp.kaigiroku.net/tenant/kamikawa/SpMinuteSearch.html,kaigiroku_ssp,kamikawa
埼玉県,寄居町議会,https://ssp.kaigiroku.net/tenant/yorii/SpMinuteSearch.html,kaigiroku_ssp,yorii
埼玉県,宮代町議会,https://ssp.kaigiroku.net/tenant/miyashiro/SpMinuteSearch.html,kaigiroku_ssp,miyashiro
埼玉県,杉戸町議会,https://ssp.kaigiroku.net/tenant/sugito/MinuteSearch.html,kaigiroku_ssp,sugito
埼玉県,杉戸町議会,https://ssp.kaigiroku.net/tenant/sugito/SpMinuteSearch.html,kaigiroku_ssp,sugito
埼玉県,松伏町議会,http://www.town.matsubushi.saitama.dbsr.jp/index.php/,dbsr,
千葉県,千葉県議会,http://wwwp.pref.chiba.lg.jp/pbgikai/dsweb.exe/,other,
千葉県,千葉市議会,http://www.city.chiba.chiba.dbsr.jp/index.php/,dbsr,
千葉県,銚子市議会,https://ssp.kaigiroku.net/tenant/choshi/SpMinuteSearch.html,kaigiroku_ssp,choshi
千葉県,船橋市議会,https://funabashi.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
千葉県,船橋市議会,https://funabashi.gijiroku.com/voices2/,gijiroku_com,
千葉県,館山市議会,https://ssp.kaigiroku.net/tenant/tateyama/SpMinuteSearch.html,kaigiroku_ssp,tateyama
千葉県,木更津市議会,http://www.city.kisarazu.chiba.dbsr.jp/index.php/,dbsr,
千葉県,松戸市議会,https://ssp.kaigiroku.net/tenant/matsudo/SpMinuteSearch.html,kaigiroku_ssp,matsudo
千葉県,野田市議会,https://ssp.kaigiroku.net/tenant/noda/MinuteSearch.html,kaigiroku_ssp,noda
千葉県,野田市議会,https://ssp.kaigiroku.net/tenant/noda/SpMinuteSearch.html,kaigiroku_ssp,noda
千葉県,成田市議会,https://ssp.kaigiroku.net/tenant/narita/SpMinuteSearch.html,kaigiroku_ssp,narita
千葉県,佐倉市議会,http://sakurashigikai.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
千葉県,佐倉市議会,http://sakurashigikai.gijiroku.com/voices2/,gijiroku_com,
千葉県,東金市議会,https://ssp.kaigiroku.net/tenant/togane/SpMinuteSearch.html,kaigiroku_ssp,togane
千葉県,習志野市議会,https://ssp.kaigiroku.net/tenant/narashino/SpMinuteSearch.html,kaigiroku_ssp,narashino
千葉県,柏市議会,https://ssp.kaigiroku.net/tenant/kashiwa/MinuteSearch.html,kaigiroku_ssp,kashiwa
千葉県,柏市議会,https://ssp.kaigiroku.net/tenant/kashiwa/SpMinuteSearch.html,kaigiroku_ssp,kashiwa
千葉県,市原市議会,https://ssp.kaigiroku.net/tenant/ichihara/SpMinuteSearch.html,kaigiroku_ssp,ichihara
千葉県,流山市議会,https://ssp.kaigiroku.net/tenant/nagareyama/MinuteSearch.html,kaigiroku_ssp,nagareyama
千葉県,流山市議会,https://ssp.kaigiroku.net/tenant/nagareyama/SpMinuteSearch.html,kaigiroku_ssp,nagareyama
千葉県,八千代市議会,https://ssp.kaigiroku.net/tenant/yachiyo/SpMinuteSearch.html,kaigiroku_ssp,yachiyo
千葉県,我孫子市議会,https://ssp.kaigiroku.net/tenant/abiko/SpMinuteSearch.html,kaigiroku_ssp,abiko
千葉県,鴨川市議会,http://www.city.kamogawa.chiba.jp/VOICES/g07v_search.asp,other,
千葉県,鴨川市議会,http://www.city.kamogawa.chiba.jp/voices2/,other,
千葉県,鎌ケ谷市議会,https://ssp.kaigiroku.net/tenant/kamagaya/MinuteSearch.html,kaigiroku_ssp,kamagaya
千葉県,鎌ケ谷市議会,https://ssp.kaigiroku.net/tenant/kamagaya/SpMinuteSearch.html,kaigiroku_ssp,kamagaya
千葉県,君津市議会,https://ssp.kaigiroku.net/tenant/kimitsu/SpMinuteSearch.html,kaigiroku_ssp,kimitsu
千葉県,富津市議会,https://www.futtsu-gikai.jp/voices/g07v_search.asp,other,
千葉県,富津市議会,https://www.futtsu-gikai.jp/voices2/,other,
千葉県,浦安市議会,https://ssp.kaigiroku.net/tenant/urayasu/SpMinuteSearch.html,kaigiroku_ssp,urayasu
千葉県,四街道市議会,https://ssp.kaigiroku.net/tenant/yotsukaido/SpMinuteSearch.html,kaigiroku_ssp,yotsukaido
千葉県,袖ケ浦市議会,https://ssp.kaigiroku.net/tenant/sodegaura/SpMinuteSearch.html,kaigiroku_ssp,sodegaura
千葉県,印西市議会,https://ssp.kaigiroku.net/tenant/inzai/MinuteSearch.html,kaigiroku_ssp,inzai
千葉県,印西市議会,https://ssp.kaigiroku.net/tenant/inzai/SpMinuteSearch.html,kaigiroku_ssp,inzai
千葉県,白井市議会,http://www.city.shiroi.chiba.dbsr.jp/index.php/,dbsr,
千葉県,富里市議会,https://ssp.kaigiroku.net/tenant/tomisato/SpMinuteSearch.html,kaigiroku_ssp,tomisato
千葉県,南房総市議会,http://www.city.minamiboso.chiba.dbsr.jp/index.php/,dbsr,
千葉県,匝瑳市議会,https://ssp.kaigiroku.net/tenant/sosa/SpMinuteSearch.html,kaigiroku_ssp,sosa
千葉県,香取市議会,https://ssp.kaigiroku.net/tenant/katori/SpMinuteSearch.html,kaigiroku_ssp,katori
千葉県,山武市議会,http://www.city.sammu.chiba.dbsr.jp/index.php/,dbsr,
千葉県,いすみ市議会,https://ssp.kaigiroku.net/tenant/isumi/SpMinuteSearch.html,kaigiroku_ssp,isumi
千葉県,栄町議会,http://www.kensakusystem.jp/sakae/index.html,kensakusystem,
千葉県,九十九里町議会,https://ssp.kaigiroku.net/tenant/kujukuri/SpMinuteSearch.html,kaigiroku_ssp,kujukuri
千葉県,芝山町議会,https://ssp.kaigiroku.net/tenant/shibayama/SpMinuteSearch.html,kaigiroku_ssp,shibayama
千葉県,長生村議会,http://www.vill.chosei.chiba.dbsr.jp/index.php/,dbsr,
東京都,東京都議会,https://www.metro.tokyo.dbsr.jp/index.php/,dbsr,
東京都,東京都議会,https://mww.metro.tokyo.dbsr.jp/index.php/,dbsr,
東京都,千代田区議会,http://www.city.chiyoda.tokyo.dbsr.jp/index.php/,dbsr,
東京都,中央区議会,https://www.kugikai.city.chuo.lg.jp/kaigiroku/index.html,other,
東京都,港区議会,https://gikai2.city.minato.tokyo.jp/voices/g07v_search.asp,other,
東京都,港区議会,https://gikai2.city.minato.tokyo.jp/voices2/,other,
東京都,新宿区議会,https://ssp.kaigiroku.net/tenant/shinjuku/SpMinuteSearch.html,kaigiroku_ssp,shinjuku
東京都,文京区議会,https://www.city.bunkyo.tokyo.dbsr.jp/index.php/,dbsr,
東京都,台東区議会,http://taito.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
東京都,台東区議会,http://taito.gijiroku.com/voices2/,gijiroku_com,
東京都,墨田区議会,https://ssp.kaigiroku.net/tenant/sumida/SpMinuteSearch.html,kaigiroku_ssp,sumida
東京都,江東区議会,http://www.city.koto.tokyo.dbsr.jp/index.php/,dbsr,
東京都,品川区議会,https://kaigiroku.city.shinagawa.tokyo.jp/index.php/,other,
東京都,目黒区議会,http://www.kensakusystem.jp/meguro/index.html,kensakusystem,
東京都,大田区議会,http://www.gikai-ota-tokyo.jp/ota/g08v_search.asp,other,
東京都,大田区議会,http://www.gikai-ota-tokyo.jp/voices2/,other,
東京都,世田谷区議会,http://kugi.city.setagaya.tokyo.jp/voices/index.html,other,
東京都,渋谷区議会,https://ssp.kaigiroku.net/tenant/shibuya/SpMinuteSearch.html,kaigiroku_ssp,shibuya
東京都,中野区議会,https://kugikai-nakano.jp/search.html,other,
東京都,杉並区議会,http://suginami.gijiroku.com/voices/voices/g08v_search.asp,gijiroku_com,
東京都,豊島区議会,http://www.kensakusystem.jp/toshima/index.html,kensakusystem,
東京都,北区議会,https://ssp.kaigiroku.net/tenant/kita/SpMinuteSearch.html,kaigiroku_ssp,kita
東京都,北区議会,https://www.discusscabinet.net/kitakugikai/,discusscabinet,
東京都,荒川区議会,https://ssp.kaigiroku.net/tenant/arakawa/MinuteSearch.html,kaigiroku_ssp,arakawa
東京都,荒川区議会,https://ssp.kaigiroku.net/tenant/arakawa/SpMinuteSearch.html,kaigiroku_ssp,arakawa
東京都,板橋区議会,http://itabashi.gijiroku.com/voices/g07v_search.asp,gijiroku_com,
東京都,板橋区議会,http://itabashi.gijiroku.com/voices2/,gijiroku_com,
東京都,練馬区議会,https://ssp.kaigiroku.net/tenant/nerima/SpMinuteSearch.html,kaigiroku_ssp,nerima
東京都,練馬区議会,https://ssp.kaigiroku.net/tenant/nerima/MinuteSearch.html,kaigiroku_ssp,nerima
東京都,足立区議会,https://www.gikai-adachi.jp/voices/g07v_search.asp#gsc.tab=0,other,
東京都,足立区議会,https://www.gikai-adachi.jp/voices2/,other,
東京都,葛飾区議会,https://www.kensakusystem.jp/katsushika/index.html,kensakusystem,
東京都,江戸川区議会,https://www.gikai.city.edogawa.tokyo.jp/voices/g07v_search.asp,other,
東京都,江戸川区議会,https://www.gikai.city.edogawa.tokyo.jp/voices2/,other,
東京都,八王子市議会,https://www.city.hachioji.tokyo.dbsr.jp/index.php/,dbsr,
東京都,立川市議会,https://ssp.kaigiroku.net/tenant/tachikawa/SpMinuteSearch.html,kaigiroku_ssp,tachikawa
東京都,武蔵野市議会,http://www.city.musashino.tokyo.dbsr.jp/index.php/,dbsr,
東京都,三鷹市議会,http://www.city.mitaka.tokyo.dbsr.jp/index.php/?Template=search-simple,dbsr,
東京都,三鷹市議会,http://www.city.mitaka.tokyo.dbsr.jp/index.php/?Template=search-detail,dbsr,
東京都,青梅市議会,https://ssp.kaigiroku.net/tenant/ome/MinuteSearch.html,kaigiroku_ssp,ome
東京都,青梅市議会,https://ssp.kaigiroku.net/tenant/ome/SpMinuteSearch.html,kaigiroku_ssp,ome
東京都,府中市議会,https://www.city.fuchu.tokyo.dbsr.jp/index.php/,dbsr,
東京都,昭島市議会,https://ssp.kaigiroku.net/tenant/akishima/MinuteSearch.html,kaigiroku_ssp,akishima
東京都,調布市議会,http://chofucity.gijiroku.com/voices/index2.html,gijiroku_com,
東京都,町田市議会,https://www.gikai-machida.jp/voices/g07v_search.asp,other,
東京都,町田市議会,https://www.gikai-machida.jp/voices2/,other,
東京都,小金井市議会,http://www.city.koganei.tokyo.dbsr.jp/index.php/,dbsr,
東京都,小平市議会,https://ssp.kaigiroku.net/tenant/kodaira/SpMinuteSearch.html,kaigiroku_ssp,kodaira
東京都,日野市議会,http://www.city.hino.tokyo.dbsr.jp/index.php/,dbsr,
東京都,東村山市議会,https://www.city.higashimurayama.tokyo.jp/gikai/gikaijoho/kensaku/,other,
東京都,国分寺市議会,http://www.city.kokubunji.tokyo.dbsr.jp/index.php/,dbsr,
東京都,国立市議会,https://www.city.kunitachi.tokyo.dbsr.jp/index.php/,dbsr,
東京都,福生市議会,https://www.city.fussa.tokyo.dbsr.jp/index.php/,dbsr,
東京都,狛江市議会,http://www.city.komae.tokyo.dbsr.jp/index.php/,dbsr,
東京都,清瀬市議会,https://ssp.kaigiroku.net/tenant/kiyose/SpMinuteSearch.html,kaigiroku_ssp,kiyose
東京都,東久留米市議会,http://www.city.higashikurume.tokyo.dbsr.jp/index.php/,dbsr,
東京都,武蔵村山市議会,https://ssp.kaigiroku.net/tenant/musashimurayama/SpMinuteSearch.html,kaigiroku_ssp,musashimurayama
東京都,多摩市議会,http://www.city.tama.tokyo.dbsr.jp/index.php/,dbsr,
東京都,稲城市議会,http://www.city.inagi.tokyo.dbsr.jp/index.php/,dbsr,
東京都,羽村市議会,https://www.city.hamura.tokyo.dbsr.jp/index.php/,dbsr,
東京都,あきる野市議会,http://www.city.akiruno.tokyo.dbsr.jp/index.php/,dbsr,
東京都,西東京市議会,http://www.city.nishitokyo.tokyo.dbsr.jp/index.php/,dbsr,
東京都,瑞穂町議会,https://ssp.kaigiroku.net/tenant/mizuho/SpMinuteSearch.html,kaigiroku_ssp,mizuho
東京都,日の出町議会,http://www.db-search.com/hinode-t/index.php/,dbsr,
東京都,檜原村議会,http://www.vill.hinohara.tokyo.dbsr.jp/index.php/,dbsr,
神奈川県,神奈川県議会,https://ssp.kaigiroku.net/tenant/prefkanagawa/SpMinuteSearch.html,kaigiroku_ssp,prefkanagawa
神奈川県,横浜市議会,http://giji.city.yokohama.lg.jp/tenant/yokohama/MinuteSearch.html,other,
神奈川県,川崎市議会,https://www13.gijiroku.com/kawasaki_council/g07v_search.asp?Sflg=2,gijiroku_com,
神奈川県,川崎市議会,https://www13.gijiroku.com/kawasaki_council/voices2/index.html,gijiroku_com,
神奈川県,相模原市議会,https://ssp.kaigiroku.net/tenant/sagamihara/SpMinuteSearch.html,kaigiroku_ssp,sagamihara
神奈川県,横須賀市議会,https://ssp.kaigiroku.net/tenant/yokosuka/SpMinuteSearch.html,kaigiroku_ssp,yokosuka
神奈川県,平塚市議会,https://www.city.hiratsuka.kanagawa.dbsr.jp/index.php/,dbsr,
神奈川県,鎌倉市議会,http://www.kensakusystem.jp/kamakura/index.html,kensakusystem,
神奈川県,藤沢市議会,https://shigikai.city.fujisawa.kanagawa.jp/voices/g08v_search.asp,other,
神奈川県,小田原市議会,https://ssp.kaigiroku.net/tenant/odawara/SpMinuteSearch.html,kaigiroku_ssp,odawara
神奈川県,茅ヶ崎市議会,http://info.city.chigasaki.kanagawa.jp/VOICES/g08v_search.asp,other,
神奈川県,茅ヶ崎市議会,http://info.city.chigasaki.kanagawa.jp/voices2/,other,
神奈川県,逗子市議会,https://ssp.kaigiroku.net/tenant/zushi/SpMinuteSearch.html,kaigiroku_ssp,zushi
神奈川県,三浦市議会,http://www.kensakusystem.jp/miura/index.html,kensakusystem,
神奈川県,秦野市議会,https://www.city.hadano.kanagawa.dbsr.jp/index.php/,dbsr,
神奈川県,厚木市議会,https://www.city.atsugi.kanagawa.dbsr.jp/index.php/,dbsr,
神奈川県,大和市議会,http://yamato.gijiroku.com/voices/index.html,gijiroku_com,
神奈川県,伊勢原市議会,https://www.city.isehara.kanagawa.dbsr.jp/index.php/,dbsr,
神奈川県,海老名市議会,http://ebina.gijiroku.com/voices/g07v_search.asp,gijiroku_com,
神奈川県,海老名市議会,http://ebina.gijiroku.com/voices2/,gijiroku_com,
神奈川県,座間市議会,http://www.kensakusystem.jp/zama/index.html,kensakusystem,
神奈川県,南足柄市議会,http://www.db-search.com/minamiashigara-c/index.php/,dbsr,
神奈川県,綾瀬市議会,https://ssp.kaigiroku.net/tenant/ayase/MinuteSearch.html,kaigiroku_ssp,ayase
神奈川県,綾瀬市議会,https://ssp.kaigiroku.net/tenant/ayase/SpMinuteSearch.html,kaigiroku_ssp,ayase
神奈川県,葉山町議会,http://www.kensakusystem.jp/hayama/index.html,kensakusystem,
神奈川県,寒川町議会,https://www.town.samukawa.kanagawa.dbsr.jp/index.php/,dbsr,
神奈川県,大磯町議会,http://www.kensakusystem.jp/oiso/index.html,kensakusystem,
神奈川県,二宮町議会,http://www.town.ninomiya.kanagawa.dbsr.jp/index.php/,dbsr,
神奈川県,中井町議会,http://www.db-search.com/nakai-t/index.php/,dbsr,
神奈川県,箱根町議会,http://ami-search.amivoice.com/hakone/usr/,other,
神奈川県,真鶴町議会,http://www.kensakusystem.jp/manazuru/index.html,kensakusystem,
神奈川県,湯河原町議会,http://www.db-search.com/yugawara-t/index.php/,dbsr,
神奈川県,愛川町議会,https://ssp.kaigiroku.net/tenant/aikawa/SpMinuteSearch.html,kaigiroku_ssp,aikawa
神奈川県,清川村議会,http://www.kensakusystem.jp/kiyokawa/index.html,kensakusystem,
新潟県,新潟県議会,https://ssp.kaigiroku.net/tenant/prefniigata/MinuteSearch.html,kaigiroku_ssp,prefniigata
新潟県,新潟県議会,https://ssp.kaigiroku.net/tenant/prefniigata/SpMinuteSearch.html,kaigiroku_ssp,prefniigata
新潟県,新潟市議会,http://www06.gijiroku.com/niigata/g08v_search.asp,gijiroku_com,
新潟県,新潟市議会,http://www06.gijiroku.com/niigata2/,gijiroku_com,
新潟県,長岡市議会,http://www09.gijiroku.com/nagaoka/g08v_search.asp,gijiroku_com,
新潟県,三条市議会,http://www.kensakusystem.jp/sanjo/index.html,kensakusystem,
新潟県,柏崎市議会,http://www.kensakusystem.jp/kashiwazaki/index.html,kensakusystem,
新潟県,新発田市議会,https://www.shibata-shigikai.jp/voices/g08v_search.asp,other,
新潟県,新発田市議会,https://www.shibata-shigikai.jp/voices2/,other,
新潟県,小千谷市議会,https://ssp.kaigiroku.net/tenant/ojiya/SpMinuteSearch.html,kaigiroku_ssp,ojiya
新潟県,十日町市議会,https://ssp.kaigiroku.net/tenant/tokamachi/SpMinuteSearch.html,kaigiroku_ssp,tokamachi
新潟県,見附市議会,https://ssp.kaigiroku.net/tenant/mitsuke/SpMinuteSearch.html,kaigiroku_ssp,mitsuke
新潟県,燕市議会,https://ssp.kaigiroku.net/tenant/tsubame/SpMinuteSearch.html,kaigiroku_ssp,tsubame
新潟県,妙高市議会,https://ssp.kaigiroku.net/tenant/myoko/SpMinuteSearch.html,kaigiroku_ssp,myoko
新潟県,五泉市議会,https://ssp.kaigiroku.net/tenant/gosen/SpMinuteSearch.html,kaigiroku_ssp,gosen
新潟県,上越市議会,https://ssp.kaigiroku.net/tenant/joetsu/SpMinuteSearch.html,kaigiroku_ssp,joetsu
新潟県,胎内市議会,https://ssp.kaigiroku.net/tenant/tainai/SpMinuteSearch.html,kaigiroku_ssp,tainai
新潟県,阿賀町議会,https://ssp.kaigiroku.net/tenant/aga/SpMinuteSearch.html,kaigiroku_ssp,aga
富山県,富山県議会,https://www.pref.toyama.dbsr.jp/index.php/,dbsr,
富山県,富山市議会,https://www.city.toyama.toyama.dbsr.jp/index.php/,dbsr,
富山県,高岡市議会,https://www.city.takaoka.toyama.dbsr.jp/index.php/,dbsr,
富山県,魚津市議会,http://www.city.uozu.toyama.dbsr.jp/index.php/,dbsr,
富山県,氷見市議会,http://himi.gijiroku.com/voices/index.html,gijiroku_com,
富山県,滑川市議会,https://www.kensakusystem.jp/namerikawa/index.html,kensakusystem,
富山県,黒部市議会,http://www.kensakusystem.jp/kurobe/index.html,kensakusystem,
富山県,小矢部市議会,https://ssp.kaigiroku.net/tenant/oyabe/SpMinuteSearch.html,kaigiroku_ssp,oyabe
富山県,南砺市議会,https://ssp.kaigiroku.net/tenant/nanto/SpMinuteSearch.html,kaigiroku_ssp,nanto
富山県,射水市議会,https://ssp.kaigiroku.net/tenant/imizu/SpMinuteSearch.html,kaigiroku_ssp,imizu
富山県,上市町議会,http://www.town.kamiichi.toyama.dbsr.jp/index.php/,dbsr,
富山県,立山町議会,http://www.town.tateyama.toyama.dbsr.jp/index.php/,dbsr,
富山県,入善町議会,https://www.town.nyuzen.toyama.dbsr.jp/index.php/,dbsr,
富山県,朝日町議会,http://www.town.asahi.toyama.dbsr.jp/index.php/,dbsr,
石川県,石川県議会,http://pref-ishikawa.gijiroku.com/voices/g08v_search.asp,gijiroku_com,
石川県,石川県議会,http://pref-ishikawa.gijiroku.com/voices2/,gijiroku_com,
石川県,金沢市議会,https://ssp.kaigiroku.net/tenant/kanazawa/SpMinuteSearch.html,kaigiroku_ssp,kanazawa
石川県,七尾市議会,https://ssp.kaigiroku.net/tenant/nanao/SpMinuteSearch.html,kaigiroku_ssp,nanao
石川県,小松市議会,http://www.city.komatsu.ishikawa.dbsr.jp/index.php/,dbsr,
石川県,輪島市議会,https://ssp.kaigiroku.net/tenant/wajima/SpMinuteSearch.html,kaigiroku_ssp,wajima
石川県,珠洲市議会,https://www.city.suzu.ishikawa.dbsr.jp/index.php/,dbsr,
石川県,加賀市議会,https://ssp.kaigiroku.net/tenant/kaga/SpMinuteSearch.html,kaigiroku_ssp,kaga
石川県,羽咋市議会,http://www.city.hakui.ishikawa.dbsr.jp/index.php/,dbsr,
石川県,白山市議会,https://ssp.kaigiroku.net/tenant/hakusan/SpMinuteSearch.html,kaigiroku_ssp,hakusan
石川県,能美市議会,https://www.city.nomi.ishikawa.dbsr.jp/index.php/,dbsr,
石川県,野々市市議会,https://ssp.kaigiroku.net/tenant/nonoichi/SpMinuteSearch.html,kaigiroku_ssp,nonoichi
福井県,福井県議会,https://www.pref.fukui.dbsr.jp/index.php/,dbsr,
福井県,福井市議会,https://ssp.kaigiroku.net/tenant/fukui/MinuteSearch.html,kaigiroku_ssp,fukui
